Net Asset Value,NAV date
26.7423,04-Jun-19
26.751,06-Jun-19
26.7628,07-Jun-19
26.7872,10-Jun-19
26.7754,11-Jun-19
26.7892,12-Jun-19
26.7986,13-Jun-19
26.8096,14-Jun-19
26.8036,17-Jun-19
26.8112,18-Jun-19
26.8129,19-Jun-19
26.8017,20-Jun-19
26.807,21-Jun-19
26.8276,24-Jun-19
26.8266,25-Jun-19
26.8194,26-Jun-19
26.8227,27-Jun-19
26.8412,28-Jun-19
26.8545,01-Jul-19
26.8588,02-Jul-19
26.8626,03-Jul-19
26.8761,04-Jul-19
26.9082,05-Jul-19
26.9133,08-Jul-19
26.9319,09-Jul-19
26.9367,10-Jul-19
26.9293,11-Jul-19
26.9372,12-Jul-19
26.9485,15-Jul-19
26.9447,16-Jul-19
26.9552,17-Jul-19
26.9547,18-Jul-19
26.9672,19-Jul-19
26.958,22-Jul-19
26.9747,23-Jul-19
26.9867,24-Jul-19
26.9821,25-Jul-19
26.9831,26-Jul-19
27.021,29-Jul-19
27.0423,30-Jul-19
27.0296,31-Jul-19
27.0156,01-Aug-19
27.03,02-Aug-19
27.0271,05-Aug-19
27.0331,06-Aug-19
27.0606,07-Aug-19
27.046,08-Aug-19
27.0738,09-Aug-19
27.1053,13-Aug-19
27.112,14-Aug-19
27.0969,16-Aug-19
27.1198,19-Aug-19
27.1154,20-Aug-19
27.1249,21-Aug-19
27.1465,22-Aug-19
27.1228,23-Aug-19
27.1426,26-Aug-19
27.1374,27-Aug-19
27.1506,28-Aug-19
27.1381,29-Aug-19
27.1632,30-Aug-19
27.1758,03-Sep-19
27.1541,04-Sep-19
27.1643,05-Sep-19
27.1699,06-Sep-19
27.1807,09-Sep-19
27.1814,11-Sep-19
27.2057,12-Sep-19
27.1781,13-Sep-19
27.2089,16-Sep-19
27.213,17-Sep-19
27.2102,18-Sep-19
27.2247,19-Sep-19
27.2013,20-Sep-19
27.2342,23-Sep-19
27.2047,24-Sep-19
27.2058,25-Sep-19
27.2207,26-Sep-19
27.2329,27-Sep-19
27.2432,30-Sep-19
27.2415,01-Oct-19
27.2587,03-Oct-19
27.2848,04-Oct-19
27.3043,07-Oct-19
27.2843,09-Oct-19
27.3255,10-Oct-19
27.3331,11-Oct-19
27.3507,14-Oct-19
27.3368,15-Oct-19
27.3406,16-Oct-19
27.3484,17-Oct-19
27.3576,18-Oct-19
27.3435,22-Oct-19
27.356,23-Oct-19
27.3632,24-Oct-19
27.3727,25-Oct-19
27.39,29-Oct-19
27.4024,30-Oct-19
27.4184,31-Oct-19
27.4213,01-Nov-19
27.4216,04-Nov-19
27.4297,05-Nov-19
27.4267,06-Nov-19
27.4364,07-Nov-19
27.4517,08-Nov-19
27.4479,11-Nov-19
27.4728,13-Nov-19
27.4595,14-Nov-19
27.4514,15-Nov-19
27.4624,18-Nov-19
27.4615,19-Nov-19
27.4761,20-Nov-19
27.5011,21-Nov-19
27.5047,22-Nov-19
27.4895,25-Nov-19
27.4863,26-Nov-19
27.5105,27-Nov-19
27.5134,28-Nov-19
27.5198,29-Nov-19
27.5094,02-Dec-19
27.5226,03-Dec-19
27.5174,04-Dec-19
27.5412,05-Dec-19
27.542,06-Dec-19
27.5515,09-Dec-19
27.5469,10-Dec-19
27.5525,11-Dec-19
27.5394,12-Dec-19
27.5413,13-Dec-19
27.5604,16-Dec-19
