Net Asset Value,NAV date
52.1544,30-Jan-19
52.0713,31-Jan-19
51.9235,01-Feb-19
51.886,04-Feb-19
51.9325,05-Feb-19
51.9911,06-Feb-19
52.1053,07-Feb-19
52.1056,08-Feb-19
52.1288,11-Feb-19
52.1129,12-Feb-19
52.2574,13-Feb-19
52.201,14-Feb-19
52.1545,15-Feb-19
52.1318,18-Feb-19
52.183,20-Feb-19
52.1899,21-Feb-19
52.1562,22-Feb-19
52.1962,25-Feb-19
52.1933,26-Feb-19
52.1253,27-Feb-19
52.206,28-Feb-19
52.251,01-Mar-19
52.298,05-Mar-19
52.3023,06-Mar-19
52.3267,07-Mar-19
52.3736,08-Mar-19
52.4339,11-Mar-19
52.4598,12-Mar-19
52.509,13-Mar-19
52.5462,14-Mar-19
52.5637,15-Mar-19
52.6003,18-Mar-19
52.5875,19-Mar-19
52.6211,20-Mar-19
52.6709,22-Mar-19
52.8956,25-Mar-19
52.8415,26-Mar-19
52.8503,27-Mar-19
52.9093,28-Mar-19
52.9775,29-Mar-19
53.0965,02-Apr-19
53.035,03-Apr-19
52.8844,04-Apr-19
52.871,05-Apr-19
52.7874,08-Apr-19
52.7982,09-Apr-19
52.831,10-Apr-19
52.7807,11-Apr-19
52.7561,12-Apr-19
52.7477,15-Apr-19
52.7548,16-Apr-19
52.7415,18-Apr-19
52.6507,22-Apr-19
52.6615,23-Apr-19
52.7449,24-Apr-19
52.7297,25-Apr-19
52.7856,26-Apr-19
51.4123,30-Apr-19
51.4323,02-May-19
51.3827,03-May-19
51.3735,06-May-19
51.3915,07-May-19
51.4103,08-May-19
51.4172,09-May-19
51.4303,10-May-19
51.3871,13-May-19
51.4136,14-May-19
51.36,15-May-19
51.3757,16-May-19
51.4359,17-May-19
51.5999,20-May-19
51.5797,21-May-19
51.6174,22-May-19
51.7386,23-May-19
51.8367,24-May-19
52.1256,27-May-19
52.1853,28-May-19
52.1918,29-May-19
52.1058,30-May-19
52.3204,31-May-19
52.3598,03-Jun-19
49.7634,04-Jun-19
48.9267,06-Jun-19
48.8015,07-Jun-19
48.6578,10-Jun-19
49.0322,11-Jun-19
49.1335,12-Jun-19
49.1885,13-Jun-19
49.3613,14-Jun-19
49.3736,17-Jun-19
49.5985,18-Jun-19
49.6092,19-Jun-19
49.7643,20-Jun-19
49.5878,21-Jun-19
49.5505,24-Jun-19
49.5095,25-Jun-19
49.452,26-Jun-19
49.4848,27-Jun-19
49.5341,28-Jun-19
49.5134,01-Jul-19
49.5603,02-Jul-19
49.6615,03-Jul-19
49.7706,04-Jul-19
49.9793,05-Jul-19
50.2525,08-Jul-19
50.2241,09-Jul-19
50.3229,10-Jul-19
50.4797,11-Jul-19
50.5107,12-Jul-19
50.6524,15-Jul-19
50.8006,16-Jul-19
50.7661,17-Jul-19
50.7253,18-Jul-19
50.7624,19-Jul-19
50.6747,22-Jul-19
50.5574,23-Jul-19
50.6381,24-Jul-19
50.4189,25-Jul-19
50.3991,26-Jul-19
50.6653,29-Jul-19
50.7347,30-Jul-19
50.7895,31-Jul-19
50.7111,01-Aug-19
50.8536,02-Aug-19
50.7385,05-Aug-19
50.8729,06-Aug-19
50.8424,07-Aug-19
50.8498,08-Aug-19
50.6372,09-Aug-19
50.6342,13-Aug-19
50.4508,14-Aug-19
50.6085,16-Aug-19
50.5844,19-Aug-19
50.6403,20-Aug-19
50.6922,21-Aug-19
50.7462,22-Aug-19
50.625,23-Aug-19
50.7369,26-Aug-19
50.6937,27-Aug-19
50.6451,28-Aug-19
50.575,29-Aug-19
50.5833,30-Aug-19
50.7431,03-Sep-19
50.7376,04-Sep-19
50.6912,05-Sep-19
50.6378,06-Sep-19
50.7628,09-Sep-19
50.5904,11-Sep-19
50.5175,12-Sep-19
50.4238,13-Sep-19
50.3696,16-Sep-19
50.3213,17-Sep-19
50.4989,18-Sep-19
50.4212,19-Sep-19
50.0824,20-Sep-19
50.1313,23-Sep-19
50.0674,24-Sep-19
49.805,25-Sep-19
49.8559,26-Sep-19
49.8648,27-Sep-19
49.9667,30-Sep-19
50.03,01-Oct-19
50.1426,03-Oct-19
50.0579,04-Oct-19
50.1048,07-Oct-19
50.152,09-Oct-19
50.1241,10-Oct-19
50.1023,11-Oct-19
50.1957,14-Oct-19
50.1956,15-Oct-19
50.1379,16-Oct-19
49.9238,17-Oct-19
49.9423,18-Oct-19
49.9847,22-Oct-19
50.0282,23-Oct-19
50.0538,24-Oct-19
50.0957,25-Oct-19
49.9969,29-Oct-19
49.8098,30-Oct-19
49.7639,31-Oct-19
49.8079,01-Nov-19
49.7603,04-Nov-19
49.713,05-Nov-19
49.7246,06-Nov-19
49.7104,07-Nov-19
49.6658,08-Nov-19
49.663,11-Nov-19
49.7266,13-Nov-19
49.8015,14-Nov-19
49.8475,15-Nov-19
49.9208,18-Nov-19
49.8904,19-Nov-19
49.95,20-Nov-19
49.9132,21-Nov-19
49.9413,22-Nov-19
