Net Asset Value,NAV date
674.09,28-Mar-17
676.23,29-Mar-17
679.09,30-Mar-17
682.59,31-Mar-17
683.69,03-Apr-17
685.69,05-Apr-17
684.04,06-Apr-17
681.03,07-Apr-17
683.61,10-Apr-17
688.22,11-Apr-17
687.59,12-Apr-17
685.8,13-Apr-17
685.54,17-Apr-17
684.31,18-Apr-17
686.01,19-Apr-17
687.88,20-Apr-17
687.9,21-Apr-17
691.23,24-Apr-17
694.59,25-Apr-17
694.49,26-Apr-17
694.24,27-Apr-17
694.65,28-Apr-17
694.43,02-May-17
692.7,03-May-17
694.92,04-May-17
690.48,05-May-17
692.56,08-May-17
693.33,09-May-17
698.47,10-May-17
700.91,11-May-17
697.2,12-May-17
701.38,15-May-17
702.96,16-May-17
702.2,17-May-17
693.95,18-May-17
691.48,19-May-17
689.08,22-May-17
684.9,23-May-17
681.67,24-May-17
690.28,25-May-17
697.67,26-May-17
691.78,29-May-17
695.63,30-May-17
697.84,31-May-17
699.77,01-Jun-17
702.43,02-Jun-17
704.94,05-Jun-17
702.56,06-Jun-17
706.18,07-Jun-17
707.33,08-Jun-17
709.88,09-Jun-17
707.05,12-Jun-17
708.13,13-Jun-17
708.32,14-Jun-17
707.7,15-Jun-17
708.89,16-Jun-17
710.39,19-Jun-17
711.62,20-Jun-17
710.08,21-Jun-17
707.68,22-Jun-17
702.55,23-Jun-17
698.57,27-Jun-17
699.56,28-Jun-17
701.18,29-Jun-17
704.22,30-Jun-17
707.4,03-Jul-17
706.97,04-Jul-17
711.37,05-Jul-17
711.27,06-Jul-17
710,07-Jul-17
712.97,10-Jul-17
712.32,11-Jul-17
716.24,12-Jul-17
722.5,13-Jul-17
722.4,14-Jul-17
722.45,17-Jul-17
718.75,18-Jul-17
724.41,19-Jul-17
722.46,20-Jul-17
723.9,21-Jul-17
724.28,24-Jul-17
725.64,25-Jul-17
728.41,26-Jul-17
727.68,27-Jul-17
728.21,28-Jul-17
731.89,31-Jul-17
733.98,01-Aug-17
732.62,02-Aug-17
729.24,03-Aug-17
733.63,04-Aug-17
736.6,07-Aug-17
732.32,08-Aug-17
726.1,09-Aug-17
715.55,10-Aug-17
713.46,11-Aug-17
722.66,14-Aug-17
729.08,16-Aug-17
728.86,17-Aug-17
725.97,18-Aug-17
721.15,21-Aug-17
720.05,22-Aug-17
724.91,23-Aug-17
726.38,24-Aug-17
730.77,28-Aug-17
726.54,29-Aug-17
732.64,30-Aug-17
734.36,31-Aug-17
738.35,01-Sep-17
734.36,04-Sep-17
738.29,05-Sep-17
738.33,06-Sep-17
740.36,07-Sep-17
739.51,08-Sep-17
744.58,11-Sep-17
748.68,12-Sep-17
745.12,13-Sep-17
745.54,14-Sep-17
745.28,15-Sep-17
749.3,18-Sep-17
750.95,19-Sep-17
749.18,20-Sep-17
747.03,21-Sep-17
735.11,22-Sep-17
729.63,25-Sep-17
729.95,26-Sep-17
722.71,27-Sep-17
725.45,28-Sep-17
731.15,29-Sep-17
734.61,03-Oct-17
736.85,04-Oct-17
736.82,05-Oct-17
742.51,06-Oct-17
741.94,09-Oct-17
743.59,10-Oct-17
740.71,11-Oct-17
745.51,12-Oct-17
747.76,13-Oct-17
749.48,16-Oct-17
750.33,17-Oct-17
