Net Asset Value,NAV date
44.126,27-Jul-16
44.137,28-Jul-16
43.93,29-Jul-16
43.966,01-Aug-16
43.675,02-Aug-16
43.24,03-Aug-16
43.484,04-Aug-16
44.271,05-Aug-16
44.591,08-Aug-16
44.449,09-Aug-16
43.695,10-Aug-16
43.483,11-Aug-16
43.98,12-Aug-16
44.03,16-Aug-16
43.996,17-Aug-16
44.334,18-Aug-16
44.709,19-Aug-16
44.344,22-Aug-16
44.353,23-Aug-16
44.35,24-Aug-16
44.079,25-Aug-16
43.851,26-Aug-16
44.006,29-Aug-16
44.654,30-Aug-16
44.985,31-Aug-16
45.039,01-Sep-16
45.476,02-Sep-16
46.367,06-Sep-16
46.493,07-Sep-16
46.88,08-Sep-16
46.51,09-Sep-16
45.277,12-Sep-16
45.869,14-Sep-16
45.721,15-Sep-16
45.725,16-Sep-16
45.805,19-Sep-16
45.802,20-Sep-16
45.725,21-Sep-16
46.343,22-Sep-16
45.884,23-Sep-16
45.474,26-Sep-16
45.21,27-Sep-16
45.655,28-Sep-16
44.219,29-Sep-16
44.86,30-Sep-16
45.681,03-Oct-16
45.86,04-Oct-16
46,05-Oct-16
45.694,06-Oct-16
45.882,07-Oct-16
45.89,10-Oct-16
45.147,13-Oct-16
45.423,14-Oct-16
45.257,17-Oct-16
46.09,18-Oct-16
45.992,19-Oct-16
46.465,20-Oct-16
46.316,21-Oct-16
46.592,24-Oct-16
46.539,25-Oct-16
45.815,26-Oct-16
45.476,27-Oct-16
45.679,28-Oct-16
45.664,01-Nov-16
44.673,02-Nov-16
44.172,03-Nov-16
43.862,04-Nov-16
44.615,07-Nov-16
44.806,08-Nov-16
44.274,09-Nov-16
45.805,10-Nov-16
44.576,11-Nov-16
43.437,15-Nov-16
43.345,16-Nov-16
43.3,17-Nov-16
43.331,18-Nov-16
41.879,21-Nov-16
42.268,22-Nov-16
42.515,23-Nov-16
42.532,24-Nov-16
43.012,25-Nov-16
43.109,28-Nov-16
43.232,29-Nov-16
43.89,30-Nov-16
43.882,01-Dec-16
43.329,02-Dec-16
43.356,05-Dec-16
43.486,06-Dec-16
43.274,07-Dec-16
43.967,08-Dec-16
44.28,09-Dec-16
43.654,12-Dec-16
43.772,13-Dec-16
43.55,14-Dec-16
43.608,15-Dec-16
43.512,16-Dec-16
43.271,19-Dec-16
42.94,20-Dec-16
42.917,21-Dec-16
42.318,22-Dec-16
42.44,23-Dec-16
41.494,26-Dec-16
42.187,27-Dec-16
42.13,28-Dec-16
42.553,29-Dec-16
43.019,30-Dec-16
43.188,02-Jan-17
43.603,03-Jan-17
43.519,04-Jan-17
44.047,05-Jan-17
43.868,06-Jan-17
43.898,09-Jan-17
44.274,10-Jan-17
44.825,11-Jan-17
45.048,12-Jan-17
44.95,13-Jan-17
45.302,16-Jan-17
45.204,17-Jan-17
45.424,18-Jan-17
45.548,19-Jan-17
44.656,20-Jan-17
45.001,23-Jan-17
45.32,24-Jan-17
46.046,25-Jan-17
46.59,27-Jan-17
46.558,30-Jan-17
45.859,31-Jan-17
46.983,01-Feb-17
47.105,02-Feb-17
47.424,03-Feb-17
47.693,06-Feb-17
47.814,07-Feb-17
47.836,08-Feb-17
47.725,09-Feb-17
47.754,10-Feb-17
47.182,13-Feb-17
46.808,14-Feb-17
46.108,15-Feb-17
46.494,16-Feb-17
46.624,17-Feb-17
47.083,20-Feb-17
47.473,21-Feb-17
47.221,22-Feb-17
47.257,23-Feb-17
46.743,27-Feb-17
46.717,28-Feb-17
47.071,01-Mar-17
46.691,02-Mar-17
46.621,03-Mar-17
46.783,06-Mar-17
46.699,07-Mar-17
46.39,08-Mar-17
46.474,09-Mar-17
46.484,10-Mar-17
47.344,14-Mar-17
47.612,15-Mar-17
48.423,16-Mar-17
48.014,17-Mar-17
48.007,20-Mar-17
47.742,21-Mar-17
47.163,22-Mar-17
47.682,23-Mar-17
48.241,24-Mar-17
48.054,27-Mar-17
48.4,28-Mar-17
48.71,29-Mar-17
48.958,30-Mar-17
49.158,31-Mar-17
49.623,03-Apr-17
50.21,05-Apr-17
50.142,06-Apr-17
49.734,07-Apr-17
50.047,10-Apr-17
50.648,11-Apr-17
50.194,12-Apr-17
50.037,13-Apr-17
50.026,17-Apr-17
49.849,18-Apr-17
50.008,19-Apr-17
50.261,20-Apr-17
50.044,21-Apr-17
50.426,24-Apr-17
50.92,25-Apr-17
50.926,26-Apr-17
50.745,27-Apr-17
51.18,28-Apr-17
51.18,02-May-17
51.041,03-May-17
51.875,04-May-17
51.254,05-May-17
51.707,08-May-17
51.957,09-May-17
52.319,10-May-17
52.46,11-May-17
52.118,12-May-17
52.442,15-May-17
53.224,16-May-17
53.388,17-May-17
52.302,18-May-17
52.267,19-May-17
51.665,22-May-17
51.057,23-May-17
50.577,24-May-17
51.777,25-May-17
52.388,26-May-17
51.587,29-May-17
51.773,30-May-17
52.171,31-May-17
52.297,01-Jun-17
52.414,02-Jun-17
52.456,05-Jun-17
52.128,06-Jun-17
52.41,07-Jun-17
52.281,08-Jun-17
52.449,09-Jun-17
51.796,12-Jun-17
51.689,13-Jun-17
51.715,14-Jun-17
51.348,15-Jun-17
51.483,16-Jun-17
51.648,19-Jun-17
51.654,20-Jun-17
51.642,21-Jun-17
51.422,22-Jun-17
50.911,23-Jun-17
50.141,27-Jun-17
50.199,28-Jun-17
50.462,29-Jun-17
50.774,30-Jun-17
51.194,03-Jul-17
50.982,04-Jul-17
51.243,05-Jul-17
51.507,06-Jul-17
51.464,07-Jul-17
52.03,10-Jul-17
51.904,11-Jul-17
52.209,12-Jul-17
52.642,13-Jul-17
52.615,14-Jul-17
52.785,17-Jul-17
52.686,18-Jul-17
53.012,19-Jul-17
52.841,20-Jul-17
52.812,21-Jul-17
53.159,24-Jul-17
53.231,25-Jul-17
53.439,26-Jul-17
53.279,27-Jul-17
53.295,28-Jul-17
53.973,31-Jul-17
53.965,01-Aug-17
53.763,02-Aug-17
53.183,03-Aug-17
53.483,04-Aug-17
53.732,07-Aug-17
53.186,08-Aug-17
52.591,09-Aug-17
51.556,10-Aug-17
51.116,11-Aug-17
51.794,14-Aug-17
52.306,16-Aug-17
52.595,17-Aug-17
52.04,18-Aug-17
51.461,21-Aug-17
51.265,22-Aug-17
51.901,23-Aug-17
52.089,24-Aug-17
52.417,28-Aug-17
51.865,29-Aug-17
52.451,30-Aug-17
52.467,31-Aug-17
52.785,01-Sep-17
52.293,04-Sep-17
52.562,05-Sep-17
52.394,06-Sep-17
52.384,07-Sep-17
52.248,08-Sep-17
52.643,11-Sep-17
53.393,12-Sep-17
53.089,13-Sep-17
53.402,14-Sep-17
53.175,15-Sep-17
53.373,18-Sep-17
53.453,19-Sep-17
53.548,20-Sep-17
53.233,21-Sep-17
52.043,22-Sep-17
51.525,25-Sep-17
51.704,26-Sep-17
50.717,27-Sep-17
50.948,28-Sep-17
51.323,29-Sep-17
