Net Asset Value,NAV date
25.056,06-Aug-20
25.047,07-Aug-20
25.256,10-Aug-20
25.316,11-Aug-20
25.28,12-Aug-20
25.43,13-Aug-20
25.267,14-Aug-20
25.393,17-Aug-20
25.603,18-Aug-20
25.685,19-Aug-20
25.64,20-Aug-20
25.803,21-Aug-20
25.972,24-Aug-20
25.98,25-Aug-20
26.111,26-Aug-20
26.2,27-Aug-20
26.284,28-Aug-20
25.768,31-Aug-20
25.876,01-Sep-20
26.076,02-Sep-20
26.053,03-Sep-20
25.793,04-Sep-20
25.82,07-Sep-20
25.663,08-Sep-20
25.541,09-Sep-20
25.819,10-Sep-20
25.846,11-Sep-20
26.203,14-Sep-20
26.402,15-Sep-20
26.576,16-Sep-20
26.45,17-Sep-20
26.48,18-Sep-20
25.952,21-Sep-20
25.752,22-Sep-20
25.738,23-Sep-20
25.217,24-Sep-20
25.593,25-Sep-20
25.938,28-Sep-20
25.944,29-Sep-20
25.972,30-Sep-20
26.215,01-Oct-20
26.367,05-Oct-20
26.533,06-Oct-20
26.578,07-Oct-20
26.689,08-Oct-20
26.879,09-Oct-20
26.841,12-Oct-20
26.837,13-Oct-20
26.908,14-Oct-20
26.512,15-Oct-20
26.738,16-Oct-20
26.935,19-Oct-20
27.057,20-Oct-20
27.197,21-Oct-20
27.152,22-Oct-20
27.252,23-Oct-20
27.026,26-Oct-20
27.228,27-Oct-20
26.962,28-Oct-20
26.918,29-Oct-20
26.897,30-Oct-20
27.008,02-Nov-20
27.285,03-Nov-20
27.45,04-Nov-20
27.741,05-Nov-20
27.883,06-Nov-20
28.156,09-Nov-20
28.201,10-Nov-20
28.414,11-Nov-20
28.375,12-Nov-20
28.473,13-Nov-20
28.819,17-Nov-20
28.974,18-Nov-20
28.705,19-Nov-20
28.869,20-Nov-20
28.996,23-Nov-20
29.254,24-Nov-20
28.953,25-Nov-20
29.129,26-Nov-20
29.307,27-Nov-20
29.654,01-Dec-20
29.644,02-Dec-20
29.726,03-Dec-20
29.994,04-Dec-20
30.194,07-Dec-20
