Net Asset Value,NAV date
32.7353,05-Apr-17
32.6647,06-Apr-17
32.6467,07-Apr-17
32.673,10-Apr-17
32.7172,11-Apr-17
32.7479,12-Apr-17
32.7776,13-Apr-17
32.7869,17-Apr-17
32.7895,18-Apr-17
32.8098,19-Apr-17
32.8234,20-Apr-17
32.7931,21-Apr-17
32.8086,24-Apr-17
32.8241,25-Apr-17
32.7944,26-Apr-17
32.8066,27-Apr-17
32.8028,28-Apr-17
32.8086,02-May-17
32.8192,03-May-17
32.8201,04-May-17
32.8372,05-May-17
32.8634,08-May-17
32.8661,09-May-17
32.8778,11-May-17
32.9011,12-May-17
32.9688,15-May-17
32.9582,16-May-17
32.9634,17-May-17
32.974,18-May-17
32.9772,19-May-17
33.0219,22-May-17
33.0125,23-May-17
33.0194,24-May-17
33.0423,25-May-17
33.0596,26-May-17
33.058,29-May-17
33.0659,30-May-17
33.0736,31-May-17
33.1065,01-Jun-17
33.1147,02-Jun-17
33.1202,05-Jun-17
33.1259,06-Jun-17
33.1972,07-Jun-17
33.2621,08-Jun-17
33.2823,09-Jun-17
33.2892,12-Jun-17
33.3055,13-Jun-17
33.3092,14-Jun-17
33.3136,15-Jun-17
33.3076,16-Jun-17
33.3321,19-Jun-17
33.3444,20-Jun-17
33.3518,21-Jun-17
33.3422,22-Jun-17
33.3426,23-Jun-17
33.3561,27-Jun-17
33.3275,28-Jun-17
33.3316,29-Jun-17
33.3306,30-Jun-17
33.2996,03-Jul-17
33.316,04-Jul-17
33.3346,05-Jul-17
33.3551,06-Jul-17
33.3687,07-Jul-17
33.4262,10-Jul-17
33.432,11-Jul-17
33.4452,12-Jul-17
